protein_id,Trial_A_S001,Trial_A_S002,Trial_A_S003,Trial_A_S004,Trial_A_S005,Trial_A_S006,Trial_A_S007,Trial_A_S008,Trial_A_S009,Trial_A_S010,Trial_A_S011,Trial_A_S012,Trial_A_S013,Trial_A_S014,Trial_A_S015,Trial_A_S016,Trial_A_S017,Trial_A_S018,Trial_A_S019,Trial_A_S020,Trial_A_S021,Trial_A_S022,Trial_A_S023,Trial_A_S024,Trial_A_S025,Trial_A_S026,Trial_A_S027,Trial_A_S028,Trial_A_S029,Trial_A_S030,Trial_A_S031,Trial_A_S032,Trial_A_S033,Trial_A_S034,Trial_A_S035,Trial_A_S036,Trial_A_S037,Trial_A_S038,Trial_A_S039,Trial_A_S040,Trial_A_S041,Trial_A_S042,Trial_A_S043,Trial_A_S044,Trial_A_S045,Trial_A_S046,Trial_A_S047,Trial_A_S048,Trial_A_S049,Trial_A_S050,Trial_A_S051,Trial_A_S052,Trial_A_S053,Trial_A_S054,Trial_A_S055,Trial_A_S056,Trial_A_S057,Trial_A_S058,Trial_A_S059,Trial_A_S060,Trial_B_S001,Trial_B_S002,Trial_B_S003,Trial_B_S004,Trial_B_S005,Trial_B_S006,Trial_B_S007,Trial_B_S008,Trial_B_S009,Trial_B_S010,Trial_B_S011,Trial_B_S012,Trial_B_S013,Trial_B_S014,Trial_B_S015,Trial_B_S016,Trial_B_S017,Trial_B_S018,Trial_B_S019,Trial_B_S020,Trial_B_S021,Trial_B_S022,Trial_B_S023,Trial_B_S024,Trial_B_S025,Trial_B_S026,Trial_B_S027,Trial_B_S028,Trial_B_S029,Trial_B_S030,Trial_B_S031,Trial_B_S032,Trial_B_S033,Trial_B_S034,Trial_B_S035,Trial_B_S036,Trial_B_S037,Trial_B_S038,Trial_B_S039,Trial_B_S040,Trial_B_S041,Trial_B_S042,Trial_B_S043,Trial_B_S044,Trial_B_S045,Trial_C_S001,Trial_C_S002,Trial_C_S003,Trial_C_S004,Trial_C_S005,Trial_C_S006,Trial_C_S007,Trial_C_S008,Trial_C_S009,Trial_C_S010,Trial_C_S011,Trial_C_S012,Trial_C_S013,Trial_C_S014,Trial_C_S015,Trial_C_S016,Trial_C_S017,Trial_C_S018,Trial_C_S019,Trial_C_S020,Trial_C_S021,Trial_C_S022,Trial_C_S023,Trial_C_S024,Trial_C_S025,Trial_C_S026,Trial_C_S027,Trial_C_S028,Trial_C_S029,Trial_C_S030,Trial_C_S031,Trial_C_S032,Trial_C_S033,Trial_C_S034,Trial_C_S035
P72592,7.197979232598099,8.174484963479463,9.019960150896578,9.908142396694597,7.238491073622614,7.27300136798267,7.5802718900864186,9.458771492750165,8.000592778564164,11.16384986363251,7.673518002253671,10.56025866267234,6.575484498682944,5.830259652459844,7.762886911775488,9.624110647319966,7.199561167561616,6.990224860853339,9.452552295718155,8.972679856902829,6.726407523995901,6.638700801504037,,5.46722437684625,9.534315525620977,8.952773438513326,4.493662089233963,7.938382663764628,4.946728011335578,6.107396502000091,7.160573735185781,6.013347405153242,11.242271609712061,9.21111733196699,9.966188816290313,7.704600489023448,,10.286120815143498,8.565628842587751,,6.5482608738303245,6.541312545282436,8.306590225426083,8.474484257360084,6.419393565147704,8.452715700887504,6.082525848180901,7.935775551131268,5.758799308284966,9.90701613382165,7.448197073593555,6.87467748726868,6.196422826967646,6.052052211623483,8.569645609576785,9.420733085999021,9.270629427993338,10.009917595329094,10.537300938649611,9.35192054955008,7.460690963400724,,,9.171400458218441,8.43892851713567,10.607872320400894,7.0999913591073005,8.988303702568363,6.710014155926593,8.049980115156158,5.762131422560919,10.249099771492887,,7.5060036688902345,8.60778323240303,8.272758544057114,7.296439574463751,8.399820743592919,,9.685538256872368,7.898817764786406,,8.098258579229238,8.384186369173324,,9.470606757899008,8.331991944273822,8.974599499587717,8.489236197800913,,,,10.49087678906109,5.768600431607265,6.063186683843877,6.048698271160611,,9.502934686482472,6.750521272663567,,7.6375804583330495,10.36849733169455,9.427841389029012,6.77787903105243,7.587981209518015,,5.69855130513584,7.335198336620833,5.917130023601311,7.452609210051886,10.614465287674715,,,6.7569452707561,7.113349792289358,10.821729142186875,6.082498574936215,,8.413074637143467,9.538263333982899,7.216024053776521,,8.149281335246418,9.687025848008789,7.305705297406281,6.455903535556145,7.880340570396908,5.279649623093465,7.387041965668074,,,,10.204024341217576,10.579842553409218,8.711159594701057,5.513373240562837,4.895162693487722,9.790265498202007,8.082122128785748,10.16836151906907
P77563,10.547829546158074,12.314075801147355,14.0996395437817,11.46117242724354,14.07803124796261,12.371684367557323,,,12.932932716762604,15.84503818187289,13.137886366424276,11.368267247642688,14.649166028593406,11.413496367836938,15.137508517184378,10.643414965903112,12.96491626941325,14.845322402005554,11.255624965585113,12.680593783575276,14.291787522007386,9.172572199978799,13.946179284308794,12.423963922100619,14.718784888819982,11.314607730156805,10.475689864438968,11.741298916081865,11.709978954055014,12.246124693777235,11.852984094150855,9.544005797830229,12.41341910422165,12.903548722763274,12.265989994787885,12.986096025979144,12.683275776026273,10.4828633317142,12.10457453503252,12.726703536831106,12.200097711787432,10.316668477533415,14.390523076078786,11.097620178384068,10.692558766543481,12.617081508060483,12.082218402647547,13.458016048892242,13.864834561920652,13.636700936158404,12.553179143097688,13.385799795078327,10.215834015529206,14.197394944397503,11.948609196858833,15.510760526573703,14.243053623943164,12.259925283962172,12.587969601082765,14.331946080089054,9.4656754136722,12.615507483278051,15.407989269136886,14.123134043513895,11.599282846168244,13.327565575157452,11.390813865267145,12.343653349183873,13.356610087092376,13.620591430887309,13.94998174479363,14.706534573915738,11.065264292062693,12.891885200101099,11.580333011514986,12.25756906280999,11.72419724377069,13.604958888402878,14.435382473386248,14.51637499444994,11.198094036947747,12.670906588847833,11.15650081936358,11.106511316483294,11.863256597068219,13.370800194862563,13.634226222744799,13.837197918221438,13.744391270183044,,14.629992187305614,,12.236818418955014,12.293474150400469,11.86954128268143,10.918088757210114,13.85489094179374,14.088946334935356,11.466774965657434,11.008065591868364,11.451048477936865,13.021220606655099,10.782887596467345,14.547568628412204,14.457790274863772,12.992371074268434,13.570457283168523,12.443986740384958,13.05358465071671,10.40558029351177,14.441572874283302,11.624824249661241,12.162652415292449,16.086654809564845,12.025842484817517,13.464956381011138,13.127652357989042,10.35662571296726,10.85623908100852,15.409686623727463,,12.3305411498898,11.552381549684744,12.835970001741936,12.978575257871086,12.695635968838832,13.959294529953334,11.055565785224278,10.854801503307007,13.920459396431871,15.524884739192196,13.619742322509554,14.302484226157194,12.243592704286444,12.755026195769549,12.734838177024717,12.272713686844634,14.47279895741579,14.0296245708813,11.757002329530678
P12695,7.0095799051072945,9.382584077698509,7.745967216151034,,7.86414660527296,11.36272044751496,10.504579573571998,10.468142862682669,11.086224249651812,10.064606359867758,10.298148176014292,11.629993592948491,9.276172801771486,10.385618495314825,7.898237728657046,9.596860866661565,12.866871073916238,10.700183563188576,9.34895402003844,9.874756417110662,9.446448109004995,9.825496423173943,8.879435218163447,10.220252293808844,10.273410397878349,9.487902509078067,9.688034452680782,9.989097007097564,8.68708095190299,10.205850995028715,10.648182069391403,11.675244653263634,9.955504168594354,8.644491661242386,9.323539605787762,,10.5689743669097,6.388357653188615,11.014928278933061,11.195931892054752,5.082007584790172,11.390866983333606,11.018874748115937,9.042867818580083,7.690221957026948,8.221306843713133,8.340168798932213,11.45202943382085,8.804385204407689,10.835930137619338,9.291854476601975,9.560558950978477,7.1208521017819475,7.757340274969529,11.417591775368049,9.244361711305395,,12.187481232565244,9.286506225530681,9.201576525225338,11.587074324606046,9.796470028484984,10.25795603389837,11.27316992781464,9.77811745916195,10.959328203548086,9.60417608498403,11.249654223863937,10.409936097779811,9.439839502898089,9.889319866882706,6.111446772693014,11.568605980901784,7.895993766030603,8.174269002458178,9.120917650816779,7.088519627580118,10.479369913422778,10.319466500528296,9.048136941671938,8.760885698780548,8.737850688104897,10.700143109046486,7.387356709573754,9.164446724666513,7.483803913457375,10.931062175423843,9.273611872192113,10.598069524452594,11.652251952535439,11.67758604994675,8.244793552560203,10.242135487511593,11.460036523461865,10.822660189758382,10.970940901189238,7.102960265723545,10.79966594035465,8.588548548953158,10.774974568899662,10.742157476770869,10.662821342771906,9.611971770860158,11.752082533870523,10.54340750290156,9.760219412847745,7.876329216948991,9.872082000796068,12.24601151986344,7.192671765419484,10.373104640505659,10.56230447290482,11.866224600353156,,9.293963788358926,9.911862853477599,8.87586184086583,11.10683247715138,6.954476001002596,8.546138731282156,9.94717910044981,11.034341661399532,9.257270375526314,8.10443928690678,8.961636363722263,8.727503101714158,8.796482739407622,8.625177334458236,8.625830898717922,6.70403688467806,9.728176105796875,10.290045826469571,11.525537929634686,10.56854692863974,10.491985601522162,9.721963573213625,6.6341172144439495,9.698157176099736,,10.822755504275284
P58190,,10.075160476963292,13.207197782008446,11.542654126344473,,10.952940123384883,10.361742752355747,10.29472612460607,7.014640941186219,8.897343815723078,9.458578598747074,10.945920951529587,7.792444208902883,9.488218391127155,9.295992433964752,10.445101668397104,10.949654104705106,9.301250762502375,9.409066322615203,9.249525689050436,9.684777155179203,10.193250993906926,12.242657444477025,,12.89623104911442,8.419242738978335,11.701932624798996,9.556275524576469,8.90353217847446,12.2452891993421,10.392598561336111,10.335199834545081,9.854355609555451,9.39777560274874,,5.4296200044685,7.489432593984857,10.858446770146179,12.044135497347503,12.31530425805297,8.834471713628979,10.559201767182277,6.979756783561886,9.74288523976719,11.50550779990353,10.243723423156718,9.77234775348947,10.250036019830409,12.19424077120841,9.902916956546518,10.378935761204335,12.54906133705139,9.927486604607706,7.815184677039729,12.32258146947739,11.793361656266034,6.944971167619113,10.074691658916123,10.236725414693096,12.322945621989248,10.548396919374971,10.81884669828344,10.865448516623495,9.870833835286714,12.51581497190706,9.381567462693807,9.841797240669113,10.56106480193617,8.562890090837001,13.218083261849149,10.568686042284321,11.80688037952242,9.13373915427248,11.637570993639097,11.764860895723789,11.981273299049324,13.427469202254748,9.732614041263151,10.289997535026995,9.30209593615378,10.425627098914592,11.566144722256057,11.485323450646373,13.031097829048514,11.305265154408806,10.570812224843193,8.932345297802874,11.869449988875022,10.335224855781842,11.903532099240925,9.932811990464138,12.371031068414908,11.149444893577108,12.058347630272332,11.148688496452339,9.181964884481587,10.021903287854393,8.64934573651449,10.846938227129261,8.376018512290841,11.010783759414597,,11.784868964314533,8.914465535188592,9.139095228645497,12.127778321382932,10.549644752478885,11.339472268633203,8.561967082849751,11.512813289674737,9.863773787030858,10.246405417751642,12.305414779143325,8.325626467267677,11.43952341860877,10.64808470703745,9.750333838738886,8.42876634283382,9.733491744303564,8.842440748511773,11.85025012739669,10.207606931772657,9.054514005047432,7.913565637472044,9.375400051601801,11.924322127529187,10.237117940725845,9.799682657143526,12.618001672314765,9.448150270207698,8.857490133743092,10.676103862964748,10.699317415621833,9.18978623043276,8.873471388068213,12.240574894241448,9.420490578419585,7.8921590163296225,10.359273956386575,11.411856665493223
P15258,10.539227989649415,11.630831606394201,9.254136951783376,11.76752999511936,9.392317587543833,11.282900567981663,11.976645026434797,10.973196745911252,8.971969045103965,9.03702339642452,13.214822378053295,9.672928703048463,,11.002704621286826,9.319079501757905,10.026004484096415,13.374890313933923,,10.34917229395925,10.24557343263245,8.367696921984656,8.350267705246615,9.539262942611835,10.157635569481643,10.786978070069923,11.860341458371904,,11.885203498591707,9.904217504187882,10.718952155511165,10.278990928048689,8.925059740090884,7.864122860719272,9.821426667287245,7.103678942335843,9.125825491517128,11.642894985121611,11.09538401313797,10.857246861389457,12.595930230135828,9.732429769461117,11.848071615252978,9.614470780945133,11.241320679772127,11.055463624678502,11.136420249862427,10.24508398137508,11.30412362239765,11.42139971092471,8.679162022706386,12.097884896638337,8.97126623043334,9.509114287574338,11.188094545371351,11.722011054386652,11.155187299392335,11.313481403952231,9.120109368619014,10.039628761204971,7.74958261874718,9.746962829971594,9.112712329670149,11.145122322573142,14.65933423730435,12.265322006871408,7.757850393404364,8.84868468610863,9.176897566140024,8.492391973303276,10.701424227113408,11.468274163614018,9.185668764935464,10.790574623340545,11.45546057100545,12.173604520805396,11.359298822011555,11.620742459796924,11.069024821027451,9.603843688018175,9.931871752745947,9.140945664929458,13.373179269280648,8.921279922177689,12.553272449515656,8.935898449248725,12.27629948379003,12.583332991138386,12.85311914205943,9.562941125875799,11.371558939789672,10.22417578772425,9.795222512000072,11.190923439837858,12.34598001359674,10.232416125888573,11.618897326685747,9.763515867454085,9.56027567952667,10.638536413366074,10.72843011714288,12.126813134182527,9.24785366196523,14.363093167040853,8.436741484612456,11.467241094768031,10.197527178929622,9.652629017072254,10.36244315982923,11.633392166666768,11.86641211538506,,11.122822840852661,8.629702258816142,10.348736583719084,11.216701561376917,7.20062523465094,10.746513631578926,10.372832857340073,12.529861694002866,10.875815692125709,11.34488335056748,10.217874018632418,11.573213508969829,11.468574170138861,8.665228753308543,11.09160531080958,12.398501378075919,12.100828421218056,10.66619951132806,11.107674848408694,11.9975030986234,,11.336715351760784,7.6687741602987165,11.91867503999327,10.048006788472179,10.49545466242874,9.792088408053926,10.563569015735437,11.008215841366244
P97538,,,6.21345362439324,3.6482454498591714,8.099100359545975,3.932661891827542,5.507245724789583,,6.157967691528815,4.245403899780026,4.172557491761113,6.1083493154977,4.943944975890352,8.159771136036596,5.314310742564192,4.598148134311433,8.64838459548827,,10.216060358879949,3.2571595261624364,6.452279625859541,6.8690496775959655,6.182365135813332,5.59762999888593,,6.840227431243104,3.606769422897635,4.836578432024793,4.3946234423666555,5.9588937335856205,7.5639286755419475,5.571761945714797,5.760948442942967,4.67209761300799,,7.989602063944451,6.091966814531305,8.510658950857486,5.324508840845314,4.0451569158551,,5.996823847977891,5.2687720118324695,6.255637615793763,3.764055667371672,3.518529599501007,6.279476137805103,6.792174542131035,8.231418516825709,7.470588889042293,7.093677499128793,8.046280840868846,6.8754734669861515,5.624328410874179,7.509210667835099,,6.128906931735817,4.34092154629835,3.463026618651987,7.404227359032863,7.15864235875147,7.369279053889542,,,3.6255881446802825,7.21441379940968,8.237243712312443,6.968419951541549,4.211100854511826,6.801665540812502,,4.127006501538682,6.429129104299584,6.684378572745318,6.2926976508704495,7.0978356655838715,5.2547319756747815,,,,6.843249677151046,8.030088138338217,,7.3766445055409156,,7.172053858288545,7.991326594642793,9.259412634981382,8.25679409027388,6.358003675446067,8.157630043285193,,5.529815142878015,7.284847262296817,4.747586306961372,,9.068325132977586,7.674553862332158,8.235557411378917,5.873340279710749,7.161954788272426,,5.982887357457212,7.466194532975426,7.12266423530214,6.982855021756326,4.395516983650054,7.854779050598414,,5.763426222463147,5.799612441220298,5.882391374387542,4.697240863842628,7.724370826638821,7.385294325436874,7.4861239057469176,8.210418333852001,6.225297228261263,3.4570290416247538,6.88393768905044,6.828067892298674,8.271380520815205,7.563757103101235,6.141607143286669,5.724162908746539,7.446086124925358,1.958209646446546,6.302730756773549,7.359121801602561,,,6.382896152100702,7.964800831178711,6.617196257990522,4.925095879750596,7.766103866179561,8.058100563251024,4.729636702989586,10.138479675418044,5.939651196498374
P49504,10.121468972963543,9.790023608684425,,,8.800392031910215,5.8937386688582265,9.930296659623663,5.855211101767422,,7.6912598315701635,,5.392570238767509,6.205531073301026,7.803692839857351,9.477096201296455,9.031227344091398,10.274253306982933,8.860679864287441,8.67221756511472,,,,5.616698278236959,7.363501303790524,9.393864552413733,8.968070361073156,8.319319295484622,7.787668973961466,6.084498356160697,5.435758168827527,8.238798862321122,10.93224790706079,8.754188324715809,,6.933799184553707,9.123554560163916,7.643300168648291,7.585410788623181,9.815714721547037,8.518159823844538,6.620529020202544,,7.6245775421762225,6.532334966752211,7.2058059403670525,11.767670260170835,10.517406996220915,5.677023929657744,8.416281546956805,8.525605972298841,8.299774440170667,,9.819431295347034,10.112873818135197,10.272331368484387,9.193992332059015,9.611814824837486,,,,7.721291080254414,8.69797106754869,7.074106748761252,7.304023792087286,8.431241277845585,10.295001904961246,9.500322697186574,7.703541222319278,9.068405653761102,,7.703547117364217,6.513065776433936,,,8.762246649281437,10.207736003616564,7.5029534652006475,9.698954168066718,11.976211808117025,7.525659503014735,6.654301964941612,,9.581708250435192,11.618268617876424,,10.26618920081885,10.317775105405437,,10.086479909935402,9.454467240537678,7.799184125204439,11.568987330462146,11.001977910340665,7.833345565510413,9.971549306932157,,9.626850510182743,8.690794481068066,11.143426406174815,9.381840467022684,8.0570140083555,7.273577056636098,4.602185171317479,,7.743552971655196,9.94474759050579,7.118244675132838,8.749269738479978,9.173423030145454,6.640138281032884,9.934385562090622,,9.32779738858575,10.680607670288275,9.608264767002412,8.35658983331579,11.41490333041814,8.431853365193353,8.638529752974776,8.253392143726657,6.6604258904526,6.49515137330899,7.667526634457419,6.978230586538545,8.082325021256828,9.738073064900227,7.885227437401224,8.828773466609032,7.73997081374022,12.316383601991694,10.761182714258052,8.127419595009519,8.907129206516974,6.488254039241812,8.17722028976315,7.598258231117783,9.613165811198048,7.1033629601677895,10.985441141926726,8.400688175253007
P43159,10.782968671244191,12.13532974792088,13.192254931927858,12.867694462676143,12.321952442068213,13.403539025463507,13.311827332437003,13.319315477330562,11.673585692835536,11.663153899251089,11.776076078769114,11.345995389782576,12.245603906494367,12.078657941933717,14.569694331312848,11.329868770925062,10.607030290001743,13.055694239199514,12.194374884989777,11.057575388599643,13.260265226037687,11.66860396814012,,10.661874458288407,11.215860848331452,12.278583843338282,14.123768646660213,11.016839156077314,12.651850340039248,10.341140026486318,13.462179115046863,11.109356300576241,13.015250927950317,13.092700052162284,9.363193824543373,12.401082095810914,11.32855922891043,12.83485802487488,10.776001094973534,11.214944262997392,,13.768706371246624,10.595933217226873,14.781647980711123,8.214003062427905,12.40896020793633,10.160415525149176,12.64416046499919,11.694626489222058,10.560632940822439,10.980983800202845,10.907146861241733,12.201668429956527,13.5491802199317,15.025306920786488,11.83075052132281,12.535313155935327,13.866415420176757,11.413687143529485,10.912464731320705,15.309729819771729,12.11744036708074,12.713097090096927,9.98129138637701,11.601372911809577,15.21780025856152,13.08130150734589,12.344069330617138,14.477665165200296,9.919445937363438,11.764967843509835,15.799574438877805,12.312138632357309,12.301762594259266,14.15581039292662,14.260075449407566,10.43477224379509,13.029041828607818,15.020777633872584,11.422465619891572,11.828445539017011,12.430319888865647,13.428609160183806,10.245594302871712,7.718300658434479,12.71033202055238,14.135908535759025,11.919152848898829,11.471492068262073,12.136642185050038,14.783411073478536,11.390249707375911,13.24251527520361,10.656735322920394,10.728533605443708,13.654656419538847,14.838645760371016,13.720594992007742,9.306347658327741,11.75717545922006,12.74546711922255,12.476452985043881,9.507578568065671,,11.184451142044761,11.78568563204684,8.986025935951679,12.787429381191265,11.747618207554183,10.322286716789476,12.177472311171655,9.727057981797838,11.808963176103932,9.186015586015834,9.404914390880254,11.206022221333582,10.812691405739507,12.463524839571848,11.85910662790667,15.037685235006613,,6.937976150240657,8.83558326491303,,16.96390010841508,11.832007112126945,13.54988918445263,13.397905473069756,9.986730625485784,9.19740464206922,12.850561862457457,8.556411191317256,13.353580524020767,11.711508833945212,12.811173171878762,12.342255194009619,12.42233456656005,12.04382163098164,12.30949444951668,11.956219338883804
P23986,9.670819886704667,11.144742197587956,14.990186171467775,12.206703822407865,13.44920439284442,10.2608153589415,10.234701096239686,9.930351411405105,9.737876562759938,9.301932303207924,12.085351888714298,11.20180179533446,13.048772373234359,11.269935320909179,8.130670361869809,12.40095524930386,8.689909684617598,12.057121569414305,10.578493744917939,,9.570102212441128,12.90301833456004,11.791944217797385,11.219225429806695,9.193404261062488,14.451332310369114,10.375340975060377,12.12994121648342,10.312211631477513,17.401765012533957,11.95966210438079,10.813498359535643,12.644168244666844,12.860622744001862,12.327428451379173,11.250253883178194,12.396290807247214,,11.697590258678268,10.557412058357793,9.540375814314562,12.58040054957753,12.644980323362422,13.68048820322075,11.808302041671116,11.411929486685953,9.620810694325163,11.676244279094542,12.275827252841601,9.005922088473515,13.339063482137368,,11.441379625166077,12.632186023846492,11.724560277939702,13.84057178440141,12.678739274518838,11.513031888889978,7.05515572799409,13.229810054984736,10.266194515816691,13.313327436924432,12.770813959551502,11.73735107649898,13.465466929795557,12.817089684692446,12.528073641342072,9.461039383825957,12.095302407614763,10.17129096084704,10.391623378836174,11.493816396424034,14.230656220306864,12.583616224884993,12.682432710749362,13.191170206201258,10.723509596332864,9.670915336627258,9.404555817228509,12.38213666006466,13.515566878333528,13.404654718212548,10.78895827587513,14.06877334765429,15.100093413547256,12.946977687363988,14.26644948925113,13.345263455104346,11.690956658174105,11.038657324446078,9.615912817828063,11.368386176341154,,11.713438957656017,11.866657851540857,8.594984173000444,13.204074355311349,13.37816030243828,12.592076872320803,10.281511852693072,12.586008683168318,12.06944508406361,12.747254092717569,14.3622139325414,11.767826556720104,11.80781829346175,10.238987794703153,12.918044527558129,12.589635055755917,11.860370869049216,9.955833723983316,10.51057505507081,8.788642091624178,10.492876055226988,12.599581140216898,12.129172754728883,11.775061990156832,13.761978684719255,11.992324672336963,10.669797792007536,10.48562723444204,11.18795759797466,10.860237543390978,12.965002290875963,12.167700822437064,11.056020387152579,11.113124343191044,12.590392641575397,13.05194321042125,8.770427570626339,,11.672767187943288,12.357737619215623,11.70501869981874,12.146329922051498,11.180091338425559,10.326738615461641,12.711822698320129,12.759389031818504,12.513280646595357
P71858,11.810750631950812,9.108473070407731,9.804911741535385,12.245864355694051,11.100414095091892,10.650315295491108,10.188225284541787,12.467912603546761,7.910413556986095,11.007173855018848,10.466147376782175,8.687290122478924,12.991026179273774,6.530154828763466,10.747946535938473,11.358757248525997,9.103473322659813,10.981954852339676,,12.048138382710444,15.83657888038862,11.073955035474254,11.472135899858266,9.103330491485847,10.888262933259387,10.00654693356572,11.734280563582265,8.427005416814845,8.955797840445495,12.33609337983439,10.881046701911176,12.551801329871795,11.111681377030836,11.330733106831108,10.101809336650739,10.275623371354962,12.012690597970956,10.351211097920093,12.341367577943336,10.401283954082782,,8.659929728407885,10.30846039744783,11.939674139526748,9.568426488667752,11.663744140378759,10.71716728026671,,10.131533651660105,10.840579336351412,11.97417917337529,10.540307252908118,9.77878224088894,7.839446329542648,11.3783631554736,9.408582519982515,9.785240735210307,8.959778467462987,10.220937268373397,13.712380283361028,11.39412307580186,9.899857174010158,10.181609322046079,8.707969785870878,9.170146524864565,8.93178933183907,11.271562535532432,11.536132259696807,10.98246211555205,11.42082544692,9.71675977527238,9.143649159198567,9.134139174258884,9.067675303594887,11.404076469867148,13.886611935092713,9.295153350653873,10.353145693043555,11.170404479689621,10.447552378528387,11.365489711525615,10.002978091784714,9.845562644021834,10.592553865865003,11.355906556297626,12.789802466702337,,10.487829134537064,12.112255295445397,12.366215756598805,10.411044032560651,10.647134914046882,10.225409886337243,12.09741936894422,10.97735026680976,,11.475302655986278,13.10051733587295,13.218967570447319,10.147403766495064,9.821149884502066,13.712866524489119,13.216119992956498,11.567018462732754,8.29777587060684,9.456583532933797,8.7257263823072,13.084598849554672,8.07769452301461,13.071537305221721,10.207777169801298,8.569515384477663,11.846262063345991,11.31030564478982,8.466730414283493,10.328199822795206,12.429416997586431,9.751209126598678,12.885657125348592,9.248890135614706,7.933024843359131,10.433887986436696,8.175100361273705,10.553395345641949,10.373779123002134,9.227674599561576,13.18408813054797,10.360100903860559,11.662612430374825,11.759141159132742,13.007581256291461,8.551936409217799,7.729855477651968,12.95209548413869,11.237745828536019,10.555530931492482,10.166118060299539,9.90009408801801,11.657813764763704,8.20040932742562
P22666,8.017070041783741,8.848046950049191,8.415951015583527,7.19398690357621,,9.229612763007067,,9.933844363198023,4.687027804465507,8.661146382925278,6.084169756927459,7.191706405412715,9.365082586694735,5.797544692253199,10.474492632145836,,8.169892270802992,5.903017558767923,,6.76350570980055,5.452604068114905,8.941721328291685,6.6945248686284655,,7.1135169306683546,6.9798087020931,8.096761042057512,6.3670633911736365,8.828550748987402,6.4071527904745995,7.258283169984336,,8.908568826466077,9.28980393260813,8.374880111414338,7.556694260366332,,4.957720572173557,5.268960368210539,8.426816905937555,7.029910218042817,5.262235691256532,5.193062186491559,8.253442238969438,8.612034571196524,5.000193823844601,7.52916684587905,7.8829044327687825,6.425582171190826,9.160672819116886,6.783944830630919,4.725786572865899,,9.353026960186753,6.782890735722058,5.7307551029842045,,7.688675430450903,7.29667602938952,8.016759411830819,6.563538368525326,6.701043484668012,8.69235314793741,6.1514904681520335,10.023431746106686,9.44512663252221,5.884898574213646,9.814787325303456,7.82936352685058,9.678254118201389,7.801213229129134,,,3.9266848003118042,8.991727305896358,6.540421978334633,9.040808786262508,10.112010021648038,6.734737320364435,,9.112763213858424,6.899753035324758,9.576941767370485,6.564277917028529,9.75838902157103,7.142467459702807,8.09644499115149,9.074459138954836,,9.207062899580489,5.4170945394934575,6.990269914531907,7.695929342752637,,9.057249688564667,6.8326995863756315,6.4558631728135145,9.01175772471025,6.032891095329087,6.105995241936482,8.363487503934099,,7.843591223653439,5.177306662285697,,,8.782210808057599,6.531592473511596,8.816991212732658,6.474359024772564,6.067974380768825,4.224725928616686,6.111685601319382,,7.251739602438625,8.018526535396463,,7.144072667701932,,8.770399236667101,7.447595979013313,5.716336242937424,6.317875727228157,3.906223684538066,5.695966824189928,4.565594318333152,7.627574588486227,8.918368175603762,5.689799548839873,5.745621311760423,8.515786240982276,,7.486193748708248,8.215772755286206,6.038957247730172,6.068084550688209,,4.77073702272719,7.831087886252782,8.002376227734215
P48660,,14.030670314242267,11.599377231292353,12.097391778769182,12.71990684610763,9.972339034876203,12.90330674233831,11.363269707723177,12.632920588850414,10.039755063343254,11.335637023630513,10.861334764180745,10.27504759989552,13.666472116648473,12.28410019342462,8.95555362935513,11.24519437915227,13.399733096100684,10.272907654859544,9.73852889152181,11.331658129010991,12.695116898119185,10.89874672046108,12.138307033555481,11.604518233838013,12.225809010528307,7.945109274876116,11.576097414246835,11.17618898537599,12.137748093014757,11.010450169798757,11.434736956707411,12.790810624541464,13.72080213788432,9.565365357865506,12.321945775520064,13.382124432975555,13.033212665189911,12.899812437212647,11.175872580071719,13.40738280392414,10.084313669353596,12.073847517535427,10.41742080013707,10.477714146822724,9.409124258698276,9.033432457891433,13.756330282750824,8.853723709353718,11.927888859944758,10.042601755091,9.89817553319524,12.57867884587853,12.234206199907563,10.98029629953799,13.269206298543148,11.556643526846996,13.397191160367509,9.566840942123822,10.206469240465696,12.083902990069493,11.475920782371631,10.564642798361021,11.438066797767195,13.518154054000554,11.699567769082144,8.947671057274206,8.856009818617306,14.98216339268299,13.646870472946148,11.637152254151918,13.06811566853978,12.242852879827474,14.196913281040937,10.245391539927503,10.287771419655181,14.270208373223783,10.051290729363581,12.395859403244435,11.785170746058153,12.647399275970796,11.680824257376676,11.654165439947471,10.900197329640582,10.36001582925615,11.603078325145178,14.03880432908713,11.423325252570617,,12.948731337271115,12.567094064491728,11.228272079453193,10.528393325773898,13.993389485604604,12.661383098220874,11.643154375281162,14.839827737795463,12.795781945608086,,,12.561667981990476,14.113576150381308,15.012958455898945,12.329506937681229,12.395372636264973,10.87378435396945,10.460057146153126,8.442271467398248,11.937222550881614,13.687917631330064,12.516046610792696,11.482929097995543,13.626571316469487,15.778372089579506,10.543616775509392,7.716850750423986,11.865823994664604,12.594772510860524,9.03122143997246,13.040278542366872,10.846564510863077,12.29641974386415,9.592477235113746,10.320335718814889,10.13420872086161,12.353488353393438,10.854672244591896,12.195778615727223,11.396487856572923,,11.905280085711636,11.707732418488826,13.385102720007836,13.59372990101256,9.441790174230649,11.503247165998117,8.026261611464035,12.629075025452105,12.998176903099715,6.96343555664171
